Date,DBA,DX-Y.NYB,IAK,TRV,ZC=F,ZW=F,^TNX
2014-06-26,24.981163024902344,80.2300033569336,38.995052337646484,74.18695831298828,442.75,582.25,2.5250000953674316
2014-06-27,24.794139862060547,80.04000091552734,38.8891716003418,73.80193328857422,443.0,585.25,2.5320000648498535
2014-06-30,24.455711364746094,79.77999877929688,38.93804931640625,73.9197998046875,424.25,564.75,2.5160000324249268
2014-07-01,24.32212257385254,79.81999969482422,39.38606643676758,74.81559753417969,422.75,559.75,2.562999963760376
2014-07-02,24.464618682861328,79.95999908447266,39.149837493896484,74.35199737548828,418.5,561.75,2.628000020980835
2014-07-03,24.38446617126465,80.20999908447266,39.54084014892578,74.52486419677734,417.0,568.0,2.6480000019073486
2014-07-07,24.20634651184082,80.22000122070312,39.30461883544922,74.29695892333984,409.25,545.0,2.617000102996826
2014-07-08,24.16181755065918,80.18000030517578,39.13352584838867,73.97479248046875,408.25,545.25,2.565000057220459
2014-07-09,23.921358108520508,79.98999786376953,39.1579704284668,74.41484069824219,404.0,539.5,2.546999931335449
2014-07-10,23.431529998779297,80.12999725341797,38.84843826293945,74.10053253173828,400.5,536.75,2.5320000648498535
2014-07-11,23.262317657470703,80.19000244140625,38.986915588378906,74.39913177490234,399.75,514.75,2.5199999809265137
2014-07-14,23.467153549194336,80.19000244140625,39.21499252319336,75.09060668945312,390.25,549.75,2.5490000247955322
2014-07-15,23.36918830871582,80.38999938964844,39.239437103271484,75.3970718383789,374.0,537.75,2.5490000247955322
2014-07-16,23.378093719482422,80.55999755859375,39.11725616455078,75.13777160644531,378.25,538.0,2.5380001068115234
2014-07-17,23.395906448364258,80.5199966430664,38.693668365478516,74.41484069824219,379.5,550.75,2.4749999046325684
2014-07-18,23.476058959960938,80.5199966430664,39.07651901245117,74.9177474975586,371.25,532.25,2.4839999675750732
2014-07-21,23.51168441772461,80.55999755859375,39.02765655517578,74.8548812866211,364.0,530.0,2.4739999771118164
2014-07-22,23.449342727661133,80.77999877929688,38.86471939086914,72.00244140625,360.25,524.5,2.4660000801086426
2014-07-23,23.71651840209961,80.80999755859375,38.970619201660156,72.12031555175781,362.5,530.75,2.4639999866485596
2014-07-24,23.734333038330078,80.87000274658203,38.95432662963867,72.98468017578125,361.5,528.75,2.509000062942505
2014-07-25,23.79667091369629,81.02999877929688,38.60404968261719,72.37178039550781,363.0,538.0,2.4690001010894775
2014-07-28,23.90354347229004,81.02999877929688,38.4900016784668,72.19889068603516,367.75,534.75,2.490999937057495
2014-07-29,23.725425720214844,81.20999908447266,38.180450439453125,71.60169982910156,361.5,520.0,2.4619998931884766
2014-07-30,23.74323844909668,81.41999816894531,37.96865463256836,71.46025085449219,361.75,527.25,2.553999900817871
2014-07-31,23.876827239990234,81.45999908447266,37.33327102661133,70.3758544921875,357.0,530.25,2.555999994277954
2014-08-01,23.698707580566406,81.30000305175781,37.1866455078125,70.41514587402344,352.5,534.25,2.505000114440918
2014-08-04,23.805580139160156,81.33000183105469,37.414730072021484,70.64301300048828,358.75,544.0,2.490999937057495
2014-08-05,23.698707580566406,81.5199966430664,37.1866455078125,70.03012084960938,356.25,552.5,2.4830000400543213
2014-08-06,23.939167022705078,81.44000244140625,37.398441314697266,70.48584747314453,363.25,568.0,2.4739999771118164
2014-08-07,23.59183692932129,81.5199966430664,37.178497314453125,70.64301300048828,359.5,561.5,2.4240000247955322
2014-08-08,23.289033889770508,81.38999938964844,37.43915939331055,71.09879302978516,351.75,549.25,2.4149999618530273
2014-08-11,23.520591735839844,81.47000122070312,37.57765197753906,71.24024200439453,356.75,546.5,2.4200000762939453
2014-08-12,23.191072463989258,81.5,37.74058151245117,71.57810974121094,358.5,538.0,2.441999912261963
2014-08-13,23.18216323852539,81.5999984741211,37.95237731933594,71.71955871582031,358.0,528.0,2.4130001068115234
2014-08-14,23.19997787475586,81.58999633789062,38.28635787963867,72.4660873413086,362.0,537.25,2.4000000953674316
2014-08-15,23.395906448364258,81.41999816894531,38.14787673950195,72.39535522460938,365.75,551.25,2.3450000286102295
2014-08-18,23.342472076416016,81.58000183105469,38.62848663330078,73.07113647460938,360.75,542.5,2.38700008392334
2014-08-19,23.066387176513672,81.87999725341797,38.71808624267578,73.0082778930664,362.5,546.0,2.4049999713897705
2014-08-20,23.012950897216797,82.25,38.81584930419922,73.1654281616211,359.5,539.5,2.4260001182556152
2014-08-21,23.048574447631836,82.1500015258789,39.10909652709961,73.81761169433594,362.25,546.25,2.4070000648498535
2014-08-22,23.09310531616211,82.33999633789062,38.90544891357422,73.66831970214844,365.5,552.0,2.4030001163482666
2014-08-25,23.012950897216797,82.55000305175781,39.26388931274414,74.09264373779297,360.0,542.5,2.38700008392334
2014-08-26,23.306848526000977,82.6500015258789,39.39421463012695,74.0219497680664,356.0,541.5,2.3910000324249268
2014-08-27,23.32465934753418,82.43000030517578,39.483821868896484,74.46199035644531,356.0,547.25,2.3610000610351562
2014-08-28,23.51168441772461,82.4800033569336,39.345340728759766,74.13196563720703,361.75,556.5,2.3340001106262207
2014-08-29,23.56511688232422,82.75,39.491966247558594,74.42268371582031,359.0,550.25,2.3429999351501465
2014-09-02,23.74323844909668,82.98999786376953,39.589717864990234,74.27340698242188,355.75,543.5,2.4189999103546143
2014-09-03,23.538402557373047,82.87000274658203,39.45124053955078,74.23409271240234,341.25,523.5,2.4100000858306885
2014-09-04,23.493871688842773,83.81999969482422,39.26388931274414,74.06910705566406,335.75,525.25,2.447999954223633
2014-09-05,23.538402557373047,83.76000213623047,39.223140716552734,74.02976989746094,346.5,531.5,2.4609999656677246
2014-09-08,23.306848526000977,84.2300033569336,39.21499252319336,73.72152709960938,339.25,533.5,2.4690001010894775
2014-09-09,23.280128479003906,84.27999877929688,38.94618606567383,73.38957977294922,336.25,527.5,2.5
2014-09-10,22.959516525268555,84.25,39.100955963134766,73.64249420166016,338.75,518.75,2.5339999198913574
2014-09-11,22.861547470092773,84.30000305175781,39.043949127197266,73.44489288330078,331.75,503.0,2.5309998989105225
2014-09-12,22.710147857666016,84.23999786376953,39.084678649902344,73.0497055053711,339.0,498.25,2.614000082015991
2014-09-15,22.638900756835938,84.26000213623047,39.11725616455078,73.94287109375,343.0,500.75,2.5910000801086426
2014-09-16,22.68343162536621,84.06999969482422,39.24758529663086,74.01397705078125,343.75,496.25,2.5889999866485596
2014-09-17,22.727962493896484,84.69999694824219,39.26388931274414,74.02190399169922,341.75,499.25,2.5999999046325684
2014-09-18,22.52312469482422,84.31999969482422,39.66303634643555,74.9150619506836,338.25,488.5,2.628999948501587
2014-09-19,22.407344818115234,84.80000305175781,39.47567367553711,74.78069305419922,331.5,474.5,2.5869998931884766
2014-09-22,22.407344818115234,84.66999816894531,39.18241882324219,74.77278137207031,330.25,476.75,2.565999984741211
2014-09-23,22.36281967163086,84.66000366210938,38.88101577758789,73.94287109375,325.5,476.0,2.5350000858306885
2014-09-24,22.674524307250977,85.05000305175781,39.15161895751953,74.92295837402344,329.5,480.25,2.569000005722046
2014-09-25,22.3895320892334,85.19999694824219,38.685638427734375,74.06140899658203,326.0,474.0,2.510999917984009
2014-09-26,22.549840927124023,85.63999938964844,38.914527893066406,74.61469268798828,323.0,474.25,2.5350000858306885
2014-09-29,22.888269424438477,85.58999633789062,38.71833419799805,74.11671447753906,325.75,481.25,2.490999937057495
2014-09-30,22.754676818847656,85.94000244140625,38.5221061706543,74.25111389160156,320.75,477.75,2.507999897003174
2014-10-01,22.825925827026367,85.97000122070312,38.007076263427734,73.587158203125,321.25,479.0,2.4030001163482666
2014-10-02,22.99513816833496,85.5999984741211,38.097015380859375,73.56344604492188,322.75,482.75,2.437999963760376
2014-10-03,22.91498374938965,86.69000244140625,38.59569549560547,74.66212463378906,323.25,485.75,2.447000026702881
2014-10-06,23.54730796813965,85.70999908447266,38.45671463012695,74.8518295288086,332.5,491.5,2.424999952316284
2014-10-07,23.520591735839844,85.66999816894531,37.81086349487305,74.02977752685547,340.5,506.25,2.3499999046325684
2014-10-08,23.51168441772461,85.30000305175781,38.18692398071289,74.65422821044922,343.25,507.75,2.3299999237060547
2014-10-09,23.574026107788086,85.5199966430664,37.50019073486328,74.21160125732422,344.75,493.25,2.3269999027252197
2014-10-10,23.54730796813965,85.91000366210938,37.20588684082031,74.33016204833984,334.0,498.5,2.306999921798706
2014-10-13,23.54730796813965,85.43000030517578,36.87070083618164,73.91912078857422,346.0,505.25,2.2860000133514404
2014-10-14,23.76105308532715,85.81999969482422,37.1077766418457,74.04559326171875,357.0,509.25,2.2060000896453857
2014-10-15,23.404813766479492,85.1500015258789,36.47829055786133,72.70980072021484,347.5,506.0,2.0899999141693115
2014-10-16,23.51168441772461,85.0,36.64996337890625,72.56754302978516,352.25,517.0,2.1530001163482666
2014-10-17,23.280128479003906,85.19000244140625,37.23041915893555,73.69782257080078,348.0,516.0,2.1989998817443848
2014-10-20,23.039670944213867,84.94999694824219,37.33669662475586,73.66620635986328,348.25,513.5,2.180999994277954
2014-10-21,23.13763427734375,85.30999755859375,38.12971115112305,74.48823547363281,356.0,519.25,2.2079999446868896
2014-10-22,22.977325439453125,85.73999786376953,38.11335754394531,75.54739379882812,353.0,522.25,2.2290000915527344
2014-10-23,23.084199905395508,85.83999633789062,37.99889373779297,76.48795318603516,359.75,526.75,2.2750000953674316
2014-10-24,22.897174835205078,85.7300033569336,38.48124313354492,77.24676513671875,353.0,517.75,2.2730000019073486
2014-10-27,22.90608024597168,85.5,38.685638427734375,78.1478500366211,363.0,522.75,2.256999969482422
2014-10-28,22.92388916015625,85.41000366210938,39.1761474609375,78.82756805419922,364.5,530.75,2.2839999198913574
2014-10-29,23.048574447631836,85.94999694824219,39.11892318725586,78.58255767822266,375.25,538.25,2.322999954223633
2014-10-30,22.90608024597168,86.1500015258789,39.37234878540039,79.0409927368164,374.0,536.0,2.305000066757202
2014-10-31,22.852643966674805,86.87999725341797,39.82199478149414,79.67334747314453,376.75,532.5,2.3350000381469727
2014-11-03,22.817020416259766,87.30999755859375,39.715728759765625,79.00146484375,373.5,538.25,2.3480000495910645
2014-11-04,22.701242446899414,86.9800033569336,39.83016586303711,79.93416595458984,364.5,530.5,2.3420000076293945
2014-11-05,22.576562881469727,87.44000244140625,40.116310119628906,80.21869659423828,370.25,524.75,2.3499999046325684
2014-11-06,22.53203010559082,88.01000213623047,39.81382369995117,80.5506591796875,371.25,520.25,2.375
2014-11-07,22.6121826171875,87.63999938964844,39.92826843261719,80.91427612304688,367.5,514.5,2.312000036239624
2014-11-10,22.603275299072266,87.80999755859375,40.06725311279297,81.4043197631836,369.25,517.25,2.3589999675750732
2014-11-11,22.83483123779297,87.52999877929688,40.0836067199707,81.36482238769531,373.75,525.25,2.359999895095825
2014-11-12,22.92388916015625,87.81999969482422,40.149017333984375,81.45967864990234,377.75,542.75,2.3589999675750732
2014-11-13,23.066387176513672,87.66999816894531,40.116310119628906,81.59402465820312,386.25,553.75,2.3469998836517334
2014-11-14,23.039670944213867,87.52999877929688,39.911922454833984,80.96170043945312,381.75,560.5,2.319999933242798
2014-11-17,22.959516525268555,87.93000030517578,39.92826843261719,81.21463012695312,377.5,551.75,2.3399999141693115
2014-11-18,22.83483123779297,87.58000183105469,40.01820755004883,81.29367065429688,372.0,549.0,2.322000026702881
2014-11-19,22.817020416259766,87.6500015258789,40.075435638427734,81.4359359741211,363.25,537.75,2.3510000705718994
2014-11-20,22.825925827026367,87.58999633789062,40.165367126464844,81.77582550048828,373.25,547.25,2.3350000381469727
2014-11-21,22.879364013671875,88.30999755859375,40.44330978393555,82.05245208740234,372.75,547.25,2.315000057220459
2014-11-24,22.781396865844727,88.1500015258789,40.72945022583008,82.03665161132812,367.5,542.25,2.309999942779541
2014-11-25,22.932798385620117,87.91999816894531,40.58229446411133,81.75209045410156,374.25,551.5,2.259999990463257
2014-11-26,22.941701889038086,87.61000061035156,40.6231803894043,82.4950942993164,378.25,562.0,2.2339999675750732
2014-11-28,22.74577522277832,88.36000061035156,40.51689910888672,82.55830383300781,375.75,577.25,2.194000005722046
2014-12-01,23.021854400634766,87.94999694824219,40.18989181518555,82.55043029785156,375.5,606.75,2.2179999351501465
2014-12-02,22.701242446899414,88.6500015258789,40.46784210205078,82.518798828125,367.75,605.25,2.2850000858306885
2014-12-03,22.514219284057617,88.95999908447266,40.6722297668457,83.14324188232422,368.75,597.0,2.2869999408721924
2014-12-04,22.576562881469727,88.69999694824219,40.65587615966797,83.07207489013672,376.0,599.75,2.256999969482422
2014-12-05,22.594371795654297,89.33000183105469,40.9011344909668,83.15111541748047,381.5,609.0,2.306999921798706
2014-12-08,22.505311965942383,89.04000091552734,41.236331939697266,84.09666442871094,377.5,610.0,2.256999969482422
2014-12-09,22.6210880279541,88.69000244140625,40.999237060546875,83.44512176513672,383.0,600.5,2.2200000286102295
2014-12-10,22.469688415527344,88.2699966430664,40.46784210205078,82.84123992919922,382.5,593.25,2.1689999103546143
2014-12-11,22.4162540435791,88.66000366210938,40.713111877441406,83.08757019042969,390.0,610.25,2.177999973297119
2014-12-12,22.44297218322754,88.36000061035156,39.7974739074707,81.96723937988281,396.25,627.5,2.1029999256134033
2014-12-15,22.505311965942383,88.45999908447266,39.53585433959961,81.91159057617188,408.5,619.0,2.115999937057495
2014-12-16,22.33609962463379,88.12999725341797,39.44593048095703,81.9036865234375,406.0,623.25,2.071000099182129
2014-12-17,22.318286895751953,89.12999725341797,39.83016586303711,82.96044158935547,408.25,648.5,2.1480000019073486
2014-12-18,22.692337036132812,89.23999786376953,40.6640510559082,84.1840591430664,411.0,655.25,2.2039999961853027
2014-12-19,22.656713485717773,89.5999984741211,40.92566680908203,84.02516174316406,410.5,632.25,2.1760001182556152
2014-12-22,22.53203010559082,89.7699966430664,41.04011917114258,84.47010040283203,411.75,625.75,2.1619999408721924
2014-12-23,22.594371795654297,90.05999755859375,41.44071578979492,84.97862243652344,414.0,635.5,2.256999969482422
2014-12-24,22.38062858581543,89.97000122070312,41.46535110473633,84.79588317871094,407.75,611.5,2.2639999389648438
2014-12-26,22.451875686645508,90.02999877929688,41.45713806152344,84.77997589111328,414.75,610.75,2.25
2014-12-29,22.469688415527344,90.19000244140625,41.54747009277344,84.97862243652344,412.75,615.5,2.2070000171661377
2014-12-30,22.33609962463379,89.98999786376953,41.580318450927734,84.96275329589844,406.5,602.0,2.190000057220459
2014-12-31,22.166885375976562,90.2699966430664,41.07114028930664,84.10462951660156,397.0,589.75,2.1700000762939453
2015-01-02,21.944238662719727,91.08000183105469,40.94794845581055,83.77883911132812,395.75,581.25,2.122999906539917
2015-01-05,22.21141815185547,91.37999725341797,40.13490676879883,82.76972961425781,406.0,589.0,2.0390000343322754
2015-01-06,22.36281967163086,91.5,39.51897048950195,82.03077697753906,405.0,591.75,1.9630000591278076
2015-01-07,22.25594711303711,91.88999938964844,39.85567855834961,83.42922973632812,396.25,579.5,1.9539999961853027
2015-01-08,22.175790786743164,92.37000274658203,40.43056869506836,85.16138458251953,394.25,567.0,2.0160000324249268
2015-01-09,22.122358322143555,91.94000244140625,39.880313873291016,84.08872985839844,400.25,563.75,1.9709999561309814
2015-01-12,21.96204948425293,91.9800033569336,39.412200927734375,83.588134765625,402.0,555.5,1.9119999408721924
2015-01-13,21.748306274414062,92.30999755859375,39.28901672363281,83.71526336669922,385.75,548.0,1.8899999856948853
2015-01-14,21.69487190246582,92.16000366210938,38.77982711791992,82.45191192626953,381.0,537.75,1.8370000123977661
2015-01-15,21.588001251220703,92.3499984741211,38.42669677734375,82.8015365600586,380.0,532.75,1.774999976158142
2015-01-16,21.516754150390625,92.5199966430664,38.7716178894043,84.6528549194336,387.0,532.75,1.815000057220459
2015-01-20,21.3564453125,93.05000305175781,38.656646728515625,84.09666442871094,390.25,537.0,1.8070000410079956
2015-01-21,21.23176383972168,92.9000015258789,38.75518798828125,83.43720245361328,388.0,536.75,1.8530000448226929
2015-01-22,21.13379669189453,94.23999786376953,39.65858459472656,85.94799041748047,383.75,533.75,1.8960000276565552
2015-01-23,20.911149978637695,95.0,39.190467834472656,85.01836395263672,386.75,530.0,1.8170000314712524
2015-01-26,20.9467716217041,94.80000305175781,39.280799865722656,85.073974609375,384.0,520.5,1.8279999494552612
2015-01-27,20.9467716217041,94.0199966430664,38.935882568359375,84.26354217529297,381.25,519.0,1.8250000476837158
2015-01-28,20.839900970458984,94.47000122070312,38.23780822753906,83.09551239013672,373.25,505.25,1.7239999771118164
2015-01-29,20.661785125732422,94.77999877929688,38.36921691894531,83.0637435913086,371.5,507.75,1.7510000467300415
2015-01-30,20.608346939086914,94.80000305175781,37.80253601074219,81.69707489013672,370.0,502.75,1.6749999523162842
2015-02-02,20.40351104736328,94.5,38.55809020996094,83.09551239013672,369.75,492.75,1.6729999780654907
2015-02-03,20.697404861450195,93.5999984741211,39.21509552001953,84.25557708740234,385.75,513.75,1.7799999713897705
2015-02-04,20.608346939086914,93.98999786376953,39.31364440917969,84.8038330078125,383.5,511.0,1.7970000505447388
2015-02-05,20.67959213256836,94.69999694824219,39.46967697143555,85.3441162109375,385.25,525.75,1.815000057220459
2015-02-06,20.839900970458984,94.69999694824219,39.683204650878906,85.17729187011719,385.75,527.0,1.937999963760376
2015-02-09,21.026927947998047,94.44999694824219,39.576446533203125,84.04103088378906,391.25,529.75,1.9479999542236328
2015-02-10,20.77756118774414,94.76000213623047,39.75713348388672,84.63697052001953,388.0,521.75,1.9910000562667847
2015-02-11,20.688499450683594,94.98999786376953,40.09385299682617,85.6301498413086,385.75,525.75,1.9880000352859497
2015-02-12,20.804279327392578,94.08999633789062,40.18418502807617,85.8447036743164,383.0,521.25,1.9859999418258667
2015-02-13,20.991302490234375,94.19999694824219,40.49626159667969,85.81293487548828,387.25,533.0,2.0209999084472656
2015-02-17,20.982397079467773,94.05999755859375,40.67695236206055,85.81293487548828,389.5,534.75,2.1449999809265137
2015-02-18,20.830995559692383,94.19999694824219,40.44699478149414,85.79704284667969,383.75,527.75,2.065999984741211
2015-02-19,20.795372009277344,94.4000015258789,40.58659744262695,85.80498504638672,389.75,527.75,2.11299991607666
2015-02-20,20.617252349853516,94.25,40.750858306884766,85.66991424560547,385.25,510.25,2.132999897003174
2015-02-23,20.465848922729492,94.56999969482422,40.397705078125,85.0819320678711,378.75,505.75,2.059000015258789
2015-02-24,20.51038360595703,94.48999786376953,40.70158004760742,85.45536804199219,377.5,505.75,1.9880000352859497
2015-02-25,20.33226203918457,94.20999908447266,40.49626159667969,84.94685363769531,375.75,497.75,1.968999981880188
2015-02-26,20.448040008544922,95.29000091552734,40.49626159667969,85.66991424560547,380.0,503.25,2.0160000324249268
2015-02-27,20.546005249023438,95.25,40.51270294189453,85.36798095703125,384.5,517.5,2.002000093460083
2015-03-02,20.37679100036621,95.45999908447266,40.79191207885742,85.73347473144531,378.75,508.0,2.0840001106262207
2015-03-03,20.22538948059082,95.37999725341797,40.660526275634766,85.336181640625,382.0,508.75,2.121999979019165
2015-03-04,20.261014938354492,95.97000122070312,40.307373046875,84.92301940917969,381.5,493.5,2.122999906539917
2015-03-05,20.127426147460938,96.37999725341797,40.57839584350586,85.49510955810547,382.75,481.25,2.111999988555908
2015-03-06,20.118520736694336,97.62000274658203,40.58659744262695,84.49678802490234,379.25,485.75,2.240000009536743
2015-03-09,20.109615325927734,97.58999633789062,40.7180061340332,85.2315444946289,383.25,494.25,2.194999933242798
2015-03-10,19.993837356567383,98.62000274658203,39.75713348388672,83.64225006103516,382.25,496.5,2.125999927520752
2015-03-11,19.95821189880371,99.80000305175781,40.044578552246094,84.39295196533203,384.0,503.0,2.1089999675750732
2015-03-12,19.95821189880371,99.1500015258789,40.841182708740234,86.1180419921875,382.25,513.25,2.0959999561309814
2015-03-13,19.655410766601562,100.33000183105469,40.52910232543945,85.2315444946289,374.0,508.75,2.111999988555908
2015-03-16,19.824623107910156,99.5999984741211,41.1039924621582,86.99652862548828,379.0,514.0,2.0980000495910645
2015-03-17,19.664318084716797,99.58999633789062,41.054718017578125,86.852783203125,371.0,503.5,2.058000087738037
2015-03-18,19.90477752685547,98.55000305175781,41.16147994995117,87.46772766113281,374.75,510.75,1.9509999752044678
2015-03-19,19.824623107910156,99.0999984741211,40.898677825927734,87.14030456542969,373.5,512.0,1.9769999980926514
2015-03-20,20.082897186279297,97.91000366210938,41.28468322753906,87.6354751586914,385.0,530.0,1.9299999475479126
2015-03-23,20.252107620239258,97.02999877929688,41.35858917236328,87.54761505126953,390.25,534.0,1.9149999618530273
2015-03-24,20.136333465576172,97.19000244140625,41.09578323364258,87.23616027832031,393.25,523.5,1.878000020980835
2015-03-25,20.082897186279297,96.9800033569336,40.55820083618164,85.94232177734375,395.0,519.0,1.9199999570846558
2015-03-26,19.940399169921875,97.44000244140625,40.53346252441406,85.31942749023438,391.25,499.25,2.006999969482422
2015-03-27,19.87805938720703,97.29000091552734,40.40153884887695,85.55899047851562,391.0,507.75,1.9479999542236328
2015-03-30,19.8958740234375,97.9800033569336,40.937477111816406,87.56358337402344,394.5,530.25,1.9630000591278076
2015-03-31,19.71775245666504,98.36000061035156,40.8055534362793,86.35762023925781,376.25,511.75,1.934000015258789
2015-04-01,19.95821189880371,98.19000244140625,40.64889907836914,85.54300689697266,381.75,528.5,1.8680000305175781
2015-04-02,20.252107620239258,97.44000244140625,40.92099380493164,86.046142578125,386.5,536.25,1.9040000438690186
2015-04-06,20.20758056640625,97.11000061035156,41.019927978515625,86.35762023925781,385.0,527.75,1.9040000438690186
2015-04-07,20.154142379760742,97.83000183105469,40.83028793334961,85.72669982910156,383.0,526.0,1.8930000066757202
2015-04-08,20.047273635864258,98.06999969482422,40.978694915771484,85.72669982910156,379.25,526.25,1.8949999809265137
2015-04-09,19.98493194580078,99.16000366210938,41.209571838378906,85.69475555419922,378.0,518.75,1.9579999446868896
2015-04-10,19.87805938720703,99.38999938964844,41.07764434814453,85.97428131103516,377.0,526.5,1.9509999752044678
2015-04-13,19.708845138549805,99.48999786376953,41.34974670410156,86.14997100830078,370.5,502.25,1.9390000104904175
2015-04-14,19.83353042602539,98.76000213623047,41.23430252075195,86.0860824584961,373.5,497.0,1.9040000438690186
2015-04-15,19.788999557495117,98.33000183105469,41.489898681640625,86.31770324707031,376.0,490.75,1.899999976158142
2015-04-16,19.931493759155273,97.41999816894531,41.52288818359375,86.78887176513672,376.25,494.5,1.878000020980835
2015-04-17,19.815719604492188,97.5199966430664,40.912742614746094,84.17732238769531,379.75,494.5,1.850000023841858
2015-04-20,19.655410766601562,97.94000244140625,41.15184020996094,84.76829528808594,378.0,498.75,1.8949999809265137
2015-04-21,19.682130813598633,97.9800033569336,40.65714645385742,81.3660888671875,373.0,500.75,1.9160000085830688
2015-04-22,19.619787216186523,98.0199966430664,40.789058685302734,81.4779052734375,372.5,498.75,1.972000002861023
2015-04-23,19.842435836791992,97.27999877929688,40.937477111816406,82.64392852783203,370.75,497.75,1.9470000267028809
2015-04-24,19.90477752685547,96.91999816894531,40.929222106933594,83.019287109375,364.5,486.0,1.9170000553131104
2015-04-27,19.788999557495117,96.7699966430664,40.615909576416016,82.52412414550781,360.75,470.25,1.9240000247955322
2015-04-28,19.806812286376953,96.08999633789062,40.896240234375,82.80367279052734,361.0,471.5,1.9730000495910645
2015-04-29,19.931493759155273,95.12000274658203,40.96220397949219,82.14080047607422,363.75,477.25,2.0350000858306885
2015-04-30,19.851341247558594,94.5999984741211,40.39329147338867,80.75113677978516,362.5,467.0,2.0460000038146973
2015-05-01,19.61087989807129,95.30000305175781,40.8632698059082,81.5577621459961,359.75,470.0,2.117000102996826
2015-05-04,19.56635284423828,95.4800033569336,41.08588409423828,81.59768676757812,358.75,469.25,2.134999990463257
2015-05-05,19.6910343170166,95.12999725341797,40.904483795166016,81.50184631347656,361.25,464.0,2.1760001182556152
2015-05-06,19.762283325195312,94.12999725341797,40.789058685302734,81.27822875976562,366.5,475.75,2.240000009536743
2015-05-07,19.6910343170166,94.62000274658203,41.09412384033203,81.9251480102539,357.75,465.75,2.184000015258789
2015-05-08,19.913684844970703,94.79000091552734,41.35797119140625,82.84357452392578,358.5,476.5,2.1500000953674316
2015-05-11,19.922590255737305,95.01000213623047,41.432186126708984,81.63764190673828,358.25,476.25,2.2739999294281006
2015-05-12,19.967119216918945,94.52999877929688,41.193092346191406,81.19841003417969,357.0,479.25,2.259999990463257
2015-05-13,19.940399169921875,93.62000274658203,41.102378845214844,81.43797302246094,356.0,481.0,2.2820000648498535
2015-05-14,20.234298706054688,93.36000061035156,41.45692443847656,82.06092834472656,361.0,501.75,2.239000082015991
2015-05-15,20.20758056640625,93.13999938964844,41.17658615112305,82.0050048828125,365.5,511.0,2.1410000324249268
2015-05-18,20.252107620239258,94.19000244140625,41.53936004638672,82.3963623046875,368.0,521.75,2.2279999256134033
2015-05-19,20.073989868164062,95.2699966430664,41.70427703857422,82.78768157958984,362.0,510.25,2.26200008392334
2015-05-20,19.98493194580078,95.44999694824219,41.75374221801758,82.81962585449219,360.0,513.0,2.250999927520752
2015-05-21,19.97602653503418,95.26000213623047,41.66304397583008,82.33245086669922,365.0,522.0,2.184999942779541
2015-05-22,19.79790687561035,96.01000213623047,41.51464080810547,82.044921875,360.0,515.25,2.2149999141693115
2015-05-26,19.575260162353516,97.30000305175781,41.01168441772461,81.14248657226562,355.0,493.5,2.13700008392334
2015-05-27,19.477293014526367,97.37000274658203,41.333248138427734,81.73347473144531,349.5,487.75,2.134999990463257
2015-05-28,19.575260162353516,96.97000122070312,41.30851364135742,81.58174896240234,353.5,488.75,2.130000114440918
2015-05-29,19.441669464111328,96.91000366210938,41.06940841674805,80.75911712646484,351.5,477.0,2.0950000286102295
2015-06-01,19.60197639465332,97.38999938964844,40.96220397949219,80.67127227783203,352.25,493.75,2.191999912261963
2015-06-02,19.87805938720703,95.83999633789062,41.21780776977539,80.12818908691406,359.0,512.5,2.2660000324249268
2015-06-03,19.806812286376953,95.47000122070312,41.778480529785156,80.67127227783203,359.0,510.75,2.365999937057495
2015-06-04,19.922590255737305,95.45999908447266,41.37447738647461,80.0323486328125,363.5,523.75,2.306999921798706
2015-06-05,19.824623107910156,96.30999755859375,41.448673248291016,79.31358337402344,360.5,517.0,2.4019999504089355
2015-06-08,20.002742767333984,95.30000305175781,41.13536834716797,78.55821228027344,365.25,528.0,2.38100004196167
2015-06-09,20.020553588867188,95.16999816894531,41.201324462890625,78.59033966064453,365.0,532.25,2.4170000553131104
2015-06-10,19.90477752685547,94.6500015258789,42.198997497558594,79.69931030273438,357.25,513.5,2.4779999256134033
2015-06-11,19.637598037719727,94.9800033569336,42.4381103515625,80.46271514892578,356.5,504.25,2.382999897003174
2015-06-12,19.575260162353516,94.97000122070312,42.28968811035156,79.93231201171875,353.0,503.75,2.384999990463257
2015-06-15,19.36151695251465,94.80999755859375,42.13302993774414,79.38589477539062,348.25,489.25,2.3580000400543213
2015-06-16,19.512916564941406,95.0,42.413368225097656,79.94837951660156,354.0,488.75,2.318000078201294
2015-06-17,19.575260162353516,94.30000305175781,42.314430236816406,80.18144989013672,359.25,491.25,2.305999994277954
2015-06-18,19.56635284423828,94.04000091552734,42.759666442871094,81.53948974609375,358.0,488.0,2.3510000705718994
2015-06-19,19.468387603759766,94.08999633789062,42.46284103393555,79.91626739501953,353.25,488.5,2.2669999599456787
2015-06-22,19.708845138549805,94.33000183105469,42.78439712524414,80.39037322998047,360.0,501.25,2.359999895095825
2015-06-23,19.771188735961914,95.43000030517578,42.95755386352539,80.35822296142578,367.5,521.5,2.4089999198913574
2015-06-24,19.842435836791992,95.26000213623047,42.667259216308594,79.37785339355469,366.5,518.0,2.371000051498413
2015-06-25,19.95821189880371,95.19000244140625,42.319889068603516,78.59839630126953,376.5,532.0,2.3929998874664307
